4	,	16	,	-4.86850e+00	,	0.00000e+00	,	-8.48369e+00	,	-8.25000e-04	,	0.00000000e+00	,	1
5	,	16	,	-4.86850e+00	,	0.00000e+00	,	-8.48369e+00	,	-4.11800e-03	,	0.00000000e+00	,	1
9	,	16	,	-5.14114e+00	,	-3.69600e+00	,	-1.49697e+01	,	1.11000e-04	,	0.00000000e+00	,	1
11	,	16	,	-1.00096e+01	,	-3.69600e+00	,	-1.94580e+01	,	4.39700e-03	,	0.00000000e+00	,	1
12	,	16	,	-1.00096e+01	,	-3.69600e+00	,	-1.94580e+01	,	-2.05900e-03	,	0.00000000e+00	,	1
13	,	16	,	-1.00096e+01	,	-3.69600e+00	,	-1.94580e+01	,	-1.07650e-02	,	0.00000000e+00	,	1
14	,	16	,	-1.00096e+01	,	-3.69600e+00	,	-1.94580e+01	,	-5.32000e-03	,	0.00000000e+00	,	1
15	,	16	,	-1.00096e+01	,	-3.69600e+00	,	-1.94580e+01	,	3.60300e-03	,	0.00000000e+00	,	1
2	,	17	,	-4.86850e+00	,	0.00000e+00	,	-8.48369e+00	,	3.03000e-04	,	0.00000000e+00	,	1
11	,	17	,	-1.00096e+01	,	-3.69600e+00	,	-1.94580e+01	,	6.21100e-03	,	0.00000000e+00	,	1
12	,	17	,	-1.00096e+01	,	-3.69600e+00	,	-1.94580e+01	,	2.09100e-03	,	0.00000000e+00	,	1
13	,	17	,	-1.00096e+01	,	-3.69600e+00	,	-1.94580e+01	,	-8.39100e-03	,	0.00000000e+00	,	1
14	,	17	,	-1.00096e+01	,	-3.69600e+00	,	-1.94580e+01	,	-8.47300e-03	,	0.00000000e+00	,	1
15	,	17	,	-1.00096e+01	,	-3.69600e+00	,	-1.94580e+01	,	2.20900e-03	,	0.00000000e+00	,	1
11	,	18	,	-1.00096e+01	,	-3.69600e+00	,	-1.94580e+01	,	-2.14900e-03	,	0.00000000e+00	,	1
12	,	18	,	-1.00096e+01	,	-3.69600e+00	,	-1.94580e+01	,	3.59000e-04	,	0.00000000e+00	,	1
